dt,node_num,incdec,bid_mw,clear_mw,profit,profit_congestion,node_name,rep_constraint,dfax,constraint_family_num,rep_dart,rep_pastyr_mvalue
2024-03-07,420.0,Decrement,82.5,12.9,123.79874999999998,50.20116,MPSTWA1UN2,483841.0,-0.022,785093.0,RT,-27093.6875
2024-03-07,420.0,Decrement,82.5,12.9,123.79874999999998,50.20116,MPSTWA1UN2,613666.0,-0.02633,1227083.0,RT,-408.6097106933594
2024-03-26,319.0,Decrement,169.5,97.4,123.71184,-1792.52336,KMEA_EMP3_GIRA7,425962.0,0.1161,75.0,RT,-990.3338012695312
2024-03-26,319.0,Decrement,169.5,97.4,123.71184,-1792.52336,KMEA_EMP3_GIRA7,331590.0,-0.1158,132.0,RT,-7155.1181640625
2024-05-08,766.0,Increment,239.895,92.10000000000002,639.8952400000002,163.81475999999998,WR.GEEC.GT3,294336.0,-0.0298,199867.0,RT,-196000.8125
2024-05-08,766.0,Increment,239.895,92.10000000000002,639.8952400000002,163.81475999999998,WR.GEEC.GT3,602139.0,-0.03703,407757.0,RT,-1851.492431640625
2024-09-02,1490.0,Increment,167.65,35.6,280.21939999999995,-93.5188,OKGE.VOLT.0179,699299.0,0.05928,30.0,RT,-1193.09375
2024-09-02,1490.0,Increment,167.65,35.6,280.21939999999995,-93.5188,OKGE.VOLT.0179,573461.0,0.02006,241.0,RT,-2141.388427734375
2024-09-02,1490.0,Decrement,123.025,10.0,-44.322,2.77534,OKGE.VOLT.0179,522024.0,0.0127,1071221.0,RT,-65715.15625
2024-09-02,1490.0,Decrement,123.025,10.0,-44.322,2.77534,OKGE.VOLT.0179,682876.0,-0.02351,1224725.0,RT,-8625.8203125
2024-09-02,1490.0,Increment,167.65,35.6,280.21939999999995,-93.5188,OKGE.VOLT.0179,679867.0,-0.0397,1224742.0,RT,-4714.52880859375
2024-09-02,1490.0,Decrement,123.025,10.0,-44.322,2.77534,OKGE.VOLT.0179,697259.0,-0.016,1225045.0,RT,-69.89540100097656
2024-09-02,1490.0,Increment,167.65,35.6,280.21939999999995,-93.5188,OKGE.VOLT.0179,629896.0,0.0158,1225059.0,RT,-6653.63427734375
2024-10-07,1039.0,Increment,145.26943129256827,10.8,130.16232,144.02388,CSWS.AECC.DRIFTSAND,723610.0,-0.02686,706259.0,RT,-1193.0828857421875
2024-10-07,1039.0,Increment,145.26943129256827,10.8,130.16232,144.02388,CSWS.AECC.DRIFTSAND,697259.0,-0.0152,1225045.0,RT,-69.89540100097656
2025-02-03,882.0,Increment,6.9350000000000005,6.8,235.56472,106.9372,WAUE.BEPM.LCS2,247566.0,-0.131,183.0,RT,-6319.53857421875
2025-02-03,882.0,Increment,6.9350000000000005,6.8,235.56472,106.9372,WAUE.BEPM.LCS2,539384.0,-0.0147,648.0,RT,-24074.287109375
2025-02-03,882.0,Decrement,22.5,7.199999999999999,-99.78408,-31.80012,WAUE.BEPM.LCS2,433370.0,-0.0243,697.0,RT,-233.92829895019528
2025-02-03,101.0,Decrement,270.25,58.0,-1108.25194,-409.28324,CSWSOUTHWESTERN2,702613.0,-0.0152,46214.0,RT,-6799.7099609375
2025-02-03,101.0,Decrement,270.25,58.0,-1108.25194,-409.28324,CSWSOUTHWESTERN2,554389.0,-0.0201,368276.0,RT,-6446.279296875
2025-02-03,882.0,Increment,6.9350000000000005,6.8,235.56472,106.9372,WAUE.BEPM.LCS2,539170.0,0.04,397998.0,RT,-8756.857421875
2025-02-03,101.0,Decrement,270.25,58.0,-1108.25194,-409.28324,CSWSOUTHWESTERN2,429869.0,-0.1358,525053.0,RT,-17955.3125
2025-02-03,882.0,Increment,6.9350000000000005,6.8,235.56472,106.9372,WAUE.BEPM.LCS2,483841.0,0.0199,785093.0,RT,-23419.751953125
2025-02-03,882.0,Decrement,22.5,7.199999999999999,-99.78408,-31.80012,WAUE.BEPM.LCS2,541989.0,-0.0838,1032372.0,RT,-191.55859375
2025-02-03,101.0,Decrement,270.25,58.0,-1108.25194,-409.28324,CSWSOUTHWESTERN2,746551.0,0.04266,1603792.0,RT,-102307.1640625
2025-06-23,1117.0,Increment,416.5,84.5,-326.36285,-824.2498700000001,OKGE.CCCO.COGEN,303895.0,0.0489,1088.0,RT,-17687.84765625
2025-06-23,1117.0,Increment,416.5,84.5,-326.36285,-824.2498700000001,OKGE.CCCO.COGEN,549643.0,-0.0183,528147.0,RT,-30.006799697875977
2025-06-23,1117.0,Increment,416.5,84.5,-326.36285,-824.2498700000001,OKGE.CCCO.COGEN,607990.0,-0.0181,1313616.0,RT,-3048.818115234375
2025-09-15,1499.0,Increment,545.64,73.60000000000002,-977.22144,-532.45856,OKGE.VOLT.0195,2304.0,0.0192,900.0,RT,-644.7139282226562
2025-09-15,1499.0,Increment,545.64,73.60000000000002,-977.22144,-532.45856,OKGE.VOLT.0195,686591.0,0.051,4674.0,RT,-125405.109375
2025-10-27,948.0,Increment,107.0,43.6,1860.54943,1704.0581100000002,WAUE.NWPS.COYOTE1,558529.0,0.0211,301799.0,RT,-222780.65625
2025-10-27,948.0,Increment,107.0,43.6,1860.54943,1704.0581100000002,WAUE.NWPS.COYOTE1,541989.0,0.3168,1032372.0,RT,-3435.31103515625
2025-11-10,1037.0,Increment,315.8,128.8,2580.8896000000004,1071.06112,WAUE.BEPM.BRADY2,808374.0,-0.0179,276.0,RT,-3388.985595703125
2025-11-10,1037.0,Decrement,128.9,13.6,770.43592,142.17032,WAUE.BEPM.BRADY2,686030.0,0.0116,53209.0,RT,-30788.203125
2025-11-10,1037.0,Decrement,128.9,13.6,770.43592,142.17032,WAUE.BEPM.BRADY2,652526.0,-0.023,121985.0,RT,-4376.4052734375
2025-11-10,1037.0,Decrement,128.9,13.6,770.43592,142.17032,WAUE.BEPM.BRADY2,478131.0,0.0228,701981.0,RT,-16224.4951171875
2025-11-10,1037.0,Decrement,128.9,13.6,770.43592,142.17032,WAUE.BEPM.BRADY2,806586.0,-0.0171,1226962.0,RT,-125.88680267333984
2025-11-10,1037.0,Decrement,128.9,13.6,770.43592,142.17032,WAUE.BEPM.BRADY2,820964.0,0.02941,1536516.0,RT,-41.58580017089844
2025-12-06,354.0,Decrement,713.85,152.8,1885.23424,1986.47992,MHEB,778324.0,0.0437,261.0,RT,-57660.60546875
2025-12-06,354.0,Decrement,713.85,152.8,1885.23424,1986.47992,MHEB,586029.0,0.02411,508.0,RT,-2432.916259765625
2025-12-06,354.0,Decrement,713.85,152.8,1885.23424,1986.47992,MHEB,779925.0,0.04607,26990.0,RT,-198.02850341796875
2026-01-15,384.0,Decrement,107.75,29.7,-9.604979999999944,177.73545,MO.AE.CHIL2.MP,727437.0,0.0244,1080.0,RT,-2319.17333984375
2026-01-15,384.0,Decrement,107.75,29.7,-9.604979999999944,177.73545,MO.AE.CHIL2.MP,731567.0,0.02163,1370602.0,RT,-67.99500274658203
2026-02-24,1715.0,Decrement,184.25,58.0,-622.83288,-196.08828000000003,CSWS.NUEN.SDM1,673559.0,0.0111,845.0,RT,-43190.37109375
2026-02-27,492.0,Increment,22.1,21.9,207.00058,-43.17387000000001,OKGE.LES.ARBKL,306267.0,-0.0281,383.0,RT,-8555.2158203125
2026-02-27,492.0,Increment,22.1,21.9,207.00058,-43.17387000000001,OKGE.LES.ARBKL,293996.0,-0.0747,421.0,RT,-31122.4921875
2026-02-27,492.0,Decrement,97.95,35.2,-71.06911999999998,13.773759999999978,OKGE.LES.ARBKL,288855.0,0.0176,784.0,RT,-1168.8818359375
2026-02-27,492.0,Increment,22.1,21.9,207.00058,-43.17387000000001,OKGE.LES.ARBKL,651964.0,-0.012,924.0,RT,-114178.0
2026-02-27,492.0,Decrement,97.95,35.2,-71.06911999999998,13.773759999999978,OKGE.LES.ARBKL,814228.0,0.0101,178696.0,RT,-8685.359375
2026-02-27,492.0,Increment,22.1,21.9,207.00058,-43.17387000000001,OKGE.LES.ARBKL,587208.0,-0.02109,1225751.0,RT,-8.59749984741211
2026-03-21,1455.0,Increment,246.8,67.2,3282.02584,2515.2988800000003,WAUE.BEPM.AURORA,506161.0,-0.0263,742826.0,RT,-223.75279235839844
2026-03-21,1455.0,Increment,246.8,67.2,3282.02584,2515.2988800000003,WAUE.BEPM.AURORA,806586.0,-0.0169,1226962.0,RT,-125.88680267333984
2026-03-21,1455.0,Increment,246.8,67.2,3282.02584,2515.2988800000003,WAUE.BEPM.AURORA,861492.0,0.03445,1232936.0,RT,-343.7719116210937
2026-04-01,1455.0,Increment,343.604,98.3,-7055.290889999999,-796.5271399999998,WAUE.BEPM.AURORA,550950.0,0.0582,1059475.0,RT,-16007.21875
2026-04-01,1455.0,Increment,343.604,98.3,-7055.290889999999,-796.5271399999998,WAUE.BEPM.AURORA,644976.0,-0.0194,1225014.0,RT,-5227.64453125
2026-05-08,113.0,Increment,415.505,273.4,13082.1845,12182.72977,CSWWELEETKA5,743758.0,-0.02565,408.0,RT,-92.92140197753906
2026-05-08,113.0,Increment,415.505,273.4,13082.1845,12182.72977,CSWWELEETKA5,826389.0,-0.0242,514.0,RT,-1129.330810546875
2026-05-08,734.0,Increment,250.5,51.2,1310.7520000000002,1372.0259199999998,WFEC_ANA_ORME_9,301044.0,0.0341,880.0,RT,-647.0751953125
2021-06-13,948.0,Increment,193.0,63.6,408.78624,27.881960000000014,WAUE.NWPS.COYOTE1,598152.0,0.012,175.0,DA,0.0
2021-06-13,948.0,Increment,193.0,63.6,408.78624,27.881960000000014,WAUE.NWPS.COYOTE1,781158.0,0.1059,411728.0,DA,0.0
2021-06-13,948.0,Increment,193.0,63.6,408.78624,27.881960000000014,WAUE.NWPS.COYOTE1,534542.0,0.0168,1129297.0,DA,0.0
2021-06-13,948.0,Increment,193.0,63.6,408.78624,27.881960000000014,WAUE.NWPS.COYOTE1,754816.0,0.02002,1225055.0,DA,0.0
2021-06-13,948.0,Increment,193.0,63.6,408.78624,27.881960000000014,WAUE.NWPS.COYOTE1,842373.0,0.03481,1226462.0,DA,0.0
2021-06-13,948.0,Increment,193.0,63.6,408.78624,27.881960000000014,WAUE.NWPS.COYOTE1,628887.0,0.03035,1226817.0,DA,0.0
2021-06-13,948.0,Increment,193.0,63.6,408.78624,27.881960000000014,WAUE.NWPS.COYOTE1,650290.0,0.04399,1375133.0,DA,0.0
2021-08-05,1299.0,Decrement,175.72,103.9,3964.57981,4238.478859999999,SPS.VOLT.0045,447096.0,-0.02109,951590.0,DA,0.0
2021-09-05,1000.0,Increment,13.058,5.8,69.46764000000002,12.38652,MIDW.KACY.ALEX,287148.0,-0.0202,532.0,DA,0.0
2021-09-05,1000.0,Increment,13.058,5.8,69.46764000000002,12.38652,MIDW.KACY.ALEX,471442.0,0.0278,761.0,DA,0.0
2021-09-05,1000.0,Increment,13.058,5.8,69.46764000000002,12.38652,MIDW.KACY.ALEX,587940.0,-0.0139,1227154.0,DA,0.0
2021-09-08,924.0,Increment,122.64,75.5,610.03611,403.39665,WAUE.MRES.WTRN,475021.0,-0.03446,89934.0,DA,0.0
2021-09-08,924.0,Increment,122.64,75.5,610.03611,403.39665,WAUE.MRES.WTRN,484423.0,-0.0407,118485.0,DA,0.0
2021-09-08,924.0,Increment,122.64,75.5,610.03611,403.39665,WAUE.MRES.WTRN,567866.0,-0.04316,1224295.0,DA,0.0
2022-04-22,1222.0,Increment,432.47665349235774,24.0,-4233.95052,-3743.30436,EDE.NORTHFORK,804350.0,0.02683,950419.0,DA,0.0
2022-04-22,1222.0,Decrement,71.61344479031864,14.4,3726.95256,3846.35952,EDE.NORTHFORK,498695.0,-0.0528,1059544.0,DA,0.0
2022-04-22,1222.0,Decrement,71.61344479031864,14.4,3726.95256,3846.35952,EDE.NORTHFORK,498682.0,0.04183,1059567.0,DA,0.0
2022-04-22,1222.0,Increment,432.47665349235774,24.0,-4233.95052,-3743.30436,EDE.NORTHFORK,732351.0,-0.02229,1227217.0,DA,0.0
2022-06-24,764.0,Decrement,46.8,35.4,-231.08471,-124.63101,WR.GEEC.GT1,381228.0,-0.05204,508.0,DA,0.0
2022-06-24,764.0,Decrement,46.8,35.4,-231.08471,-124.63101,WR.GEEC.GT1,521994.0,-0.03017,1109606.0,DA,0.0
2022-06-24,764.0,Increment,234.0,48.0,-202.44,-99.78528000000013,WR.GEEC.GT1,585783.0,-0.0144,1165287.0,DA,0.0
2022-07-17,735.0,Decrement,140.5,38.8,-561.1906399999999,-170.40508,WFEC_ANA_STEAM_PLANT,562483.0,0.04255,139.0,DA,0.0
2022-07-17,735.0,Decrement,140.5,38.8,-561.1906399999999,-170.40508,WFEC_ANA_STEAM_PLANT,528249.0,-0.02265,834.0,DA,0.0
2022-07-17,735.0,Decrement,140.5,38.8,-561.1906399999999,-170.40508,WFEC_ANA_STEAM_PLANT,568177.0,0.05054,1224350.0,DA,0.0
2022-07-17,735.0,Decrement,140.5,38.8,-561.1906399999999,-170.40508,WFEC_ANA_STEAM_PLANT,613782.0,-0.0244,1227083.0,DA,0.0
2022-07-17,735.0,Decrement,140.5,38.8,-561.1906399999999,-170.40508,WFEC_ANA_STEAM_PLANT,765143.0,-0.07982,1263450.0,DA,0.0
2022-08-11,1051.0,Increment,257.8,50.0,1474.27454,1876.52974,WAUE.OPPD.GRPR1,361618.0,0.0197,415.0,DA,0.0
2023-01-04,848.0,Increment,238.2,9.6,107.2668,54.993,KCPL.WAVERLYWND,602684.0,0.0202,1489.0,DA,0.0
2023-01-04,848.0,Increment,238.2,9.6,107.2668,54.993,KCPL.WAVERLYWND,566290.0,-0.10513,1223551.0,DA,0.0
2023-01-08,1191.0,Increment,167.75,42.0,276.07584,78.01044000000003,SPS.GGPO.STOCKYARD10_11,750724.0,-0.0334,1508892.0,DA,0.0
2023-01-29,924.0,Decrement,778.2,8.3,-263.16642,-190.39397,WAUE.MRES.WTRN,599254.0,0.011,169.0,DA,0.0
2023-01-29,924.0,Decrement,778.2,8.3,-263.16642,-190.39397,WAUE.MRES.WTRN,602684.0,0.02554,1489.0,DA,0.0
2023-01-29,924.0,Decrement,778.2,8.3,-263.16642,-190.39397,WAUE.MRES.WTRN,374032.0,-0.0634,773782.0,DA,0.0
2023-02-22,924.0,Decrement,528.125,139.9,2795.25466,-500.13538000000005,WAUE.MRES.WTRN,568302.0,-0.0266,1223755.0,DA,0.0
2023-03-15,1193.0,Increment,109.89586542086678,105.7,-6509.503229999999,-7677.8904699999985,SPS.GGPO.STOCKYARD5_6,339842.0,-0.0307,719153.0,DA,0.0
2023-03-15,1193.0,Increment,109.89586542086678,105.7,-6509.503229999999,-7677.8904699999985,SPS.GGPO.STOCKYARD5_6,860720.0,-0.02813,1711248.0,DA,0.0
2023-03-30,1357.0,Increment,1114.997309768668,683.4,511.81206000000014,4330.10346,NPPD.TECH.1,825990.0,-0.0115,1448294.0,DA,0.0
2023-04-10,1438.0,Decrement,628.3242247191012,288.0,-507.4043999999999,-3757.16986,CSWS.VOLT.0145,323030.0,-0.0304,26990.0,DA,0.0
2023-04-10,1438.0,Decrement,628.3242247191012,288.0,-507.4043999999999,-3757.16986,CSWS.VOLT.0145,825994.0,0.05469,1226319.0,DA,0.0
2023-04-10,1438.0,Decrement,628.3242247191012,288.0,-507.4043999999999,-3757.16986,CSWS.VOLT.0145,857504.0,-0.0208,1840684.0,DA,0.0
2023-05-04,221.0,Increment,310.093,185.5,2638.5954300000003,2074.61644,INDN_MWE_SMKY2,822793.0,-0.04234,1226729.0,DA,0.0
2023-05-29,457.0,Increment,233.38,6.0,54.3138,16.70868,NPPD_GGS2,825990.0,-0.011,1448294.0,DA,0.0
2023-07-10,1255.0,Increment,410.8,146.0,276.0936000000001,579.04364,KMEA_EMP3_JETM8,377910.0,-0.0142,61392.0,DA,0.0
2023-09-08,541.0,Increment,177.75,18.6,-124.52169,-85.09755,OMPA_KAW,633533.0,-0.02687,491.0,DA,0.0
2023-09-08,541.0,Decrement,113.75,108.8,112.72224000000006,-79.04895999999997,OMPA_KAW,365125.0,-0.0112,987.0,DA,0.0
2023-09-08,541.0,Increment,177.75,18.6,-124.52169,-85.09755,OMPA_KAW,753082.0,0.0114,1226471.0,DA,0.0
2023-09-08,541.0,Increment,177.75,18.6,-124.52169,-85.09755,OMPA_KAW,740629.0,-0.0176,1513683.0,DA,0.0
2023-09-08,541.0,Decrement,113.75,108.8,112.72224000000006,-79.04895999999997,OMPA_KAW,770808.0,0.0247,1668668.0,DA,0.0
2023-10-29,1406.0,Increment,29.25,14.6,418.47031,178.35505999999998,OKGE.WSNR.WSNR,704535.0,0.0298,32.0,DA,0.0
2023-10-29,221.0,Increment,224.03,105.0,5879.02226,4094.30318,INDN_MWE_SMKY2,462846.0,-0.02196,61978.0,DA,0.0
2023-10-29,221.0,Increment,224.03,105.0,5879.02226,4094.30318,INDN_MWE_SMKY2,377463.0,-0.03306,606176.0,DA,0.0
2023-10-29,1406.0,Increment,29.25,14.6,418.47031,178.35505999999998,OKGE.WSNR.WSNR,498683.0,-0.02298,1059568.0,DA,0.0
2023-11-27,737.0,Decrement,258.07,62.6,-193.43633,-631.92871,WFEC_BLUECAN_WIND_FARM,658291.0,0.03876,117.0,DA,0.0
2024-01-22,648.0,Increment,154.75,96.0,-101.41312,-118.72512000000002,SPRM_SWCT2,830533.0,0.0584,932.0,DA,0.0
2024-01-22,648.0,Increment,154.75,96.0,-101.41312,-118.72512000000002,SPRM_SWCT2,740626.0,-0.03147,512384.0,DA,0.0
2024-01-22,648.0,Decrement,591.75,176.5,-167.2666599999999,-2227.9964400000003,SPRM_SWCT2,304377.0,0.022,637530.0,DA,0.0
2024-01-22,648.0,Increment,154.75,96.0,-101.41312,-118.72512000000002,SPRM_SWCT2,765143.0,0.028,1263450.0,DA,0.0
2024-01-22,648.0,Decrement,591.75,176.5,-167.2666599999999,-2227.9964400000003,SPRM_SWCT2,740629.0,-0.0171,1513683.0,DA,0.0
2024-03-07,420.0,Decrement,82.5,12.9,123.79874999999998,50.20116,MPSTWA1UN2,568458.0,-0.06022,1224082.0,DA,0.0
2024-03-07,420.0,Decrement,82.5,12.9,123.79874999999998,50.20116,MPSTWA1UN2,713840.0,0.0101,1224742.0,DA,0.0
2024-03-26,319.0,Decrement,169.5,97.4,123.71184,-1792.52336,KMEA_EMP3_GIRA7,566290.0,-0.11798,1223551.0,DA,0.0
2024-05-08,766.0,Increment,239.895,92.10000000000002,639.8952400000002,163.81475999999998,WR.GEEC.GT3,567551.0,-0.02263,1224088.0,DA,0.0
2024-05-08,766.0,Increment,239.895,92.10000000000002,639.8952400000002,163.81475999999998,WR.GEEC.GT3,794129.0,-0.02274,1227418.0,DA,0.0
2024-08-26,1301.0,Increment,27.4,14.4,1410.2604,1589.78592,SPS.VOLT.0047,498672.0,-0.04097,1059524.0,DA,0.0
2024-08-26,1301.0,Increment,27.4,14.4,1410.2604,1589.78592,SPS.VOLT.0047,717219.0,0.0295,1224701.0,DA,0.0
2024-09-02,1490.0,Increment,167.65,35.6,280.21939999999995,-93.5188,OKGE.VOLT.0179,723662.0,-0.03031,706259.0,DA,0.0
2024-10-07,1039.0,Increment,145.26943129256827,10.8,130.16232,144.02388,CSWS.AECC.DRIFTSAND,528495.0,0.015,585.0,DA,0.0
2024-10-07,1039.0,Increment,145.26943129256827,10.8,130.16232,144.02388,CSWS.AECC.DRIFTSAND,567795.0,-0.02671,1224057.0,DA,0.0
2024-11-24,1282.0,Increment,613.25,49.0,388.7858700000001,-198.1897,CSWS.TNSK.KIAPB1,315170.0,-0.0116,114.0,DA,0.0
2024-11-24,1282.0,Increment,613.25,49.0,388.7858700000001,-198.1897,CSWS.TNSK.KIAPB1,566281.0,-0.02532,1223504.0,DA,0.0
2024-11-24,1282.0,Increment,613.25,49.0,388.7858700000001,-198.1897,CSWS.TNSK.KIAPB1,742663.0,0.03051,1296019.0,DA,0.0
2025-02-03,101.0,Decrement,270.25,58.0,-1108.25194,-409.28324,CSWSOUTHWESTERN2,862722.0,-0.02511,440918.0,DA,0.0
2025-02-03,882.0,Increment,6.9350000000000005,6.8,235.56472,106.9372,WAUE.BEPM.LCS2,566996.0,-0.02072,1224105.0,DA,0.0
2025-02-03,882.0,Decrement,22.5,7.199999999999999,-99.78408,-31.80012,WAUE.BEPM.LCS2,624980.0,0.10564,1224282.0,DA,0.0
2025-02-03,882.0,Decrement,22.5,7.199999999999999,-99.78408,-31.80012,WAUE.BEPM.LCS2,853168.0,0.05467,1226754.0,DA,0.0
2025-02-03,882.0,Increment,6.9350000000000005,6.8,235.56472,106.9372,WAUE.BEPM.LCS2,764013.0,-0.08457,1226784.0,DA,0.0
2025-02-03,882.0,Increment,6.9350000000000005,6.8,235.56472,106.9372,WAUE.BEPM.LCS2,781432.0,0.0731,1438595.0,DA,0.0
2025-02-03,882.0,Increment,6.9350000000000005,6.8,235.56472,106.9372,WAUE.BEPM.LCS2,801787.0,-0.0196,1442785.0,DA,0.0
2025-05-20,1532.0,Decrement,486.221,71.1,-1083.2766299999998,-1092.7169400000002,OKGE.VOLT.0208,794273.0,-0.08538,1223836.0,DA,0.0
2025-06-23,1117.0,Increment,416.5,84.5,-326.36285,-824.2498700000001,OKGE.CCCO.COGEN,837459.0,0.08537,1226640.0,DA,0.0
2025-10-27,948.0,Increment,107.0,43.6,1860.54943,1704.0581100000002,WAUE.NWPS.COYOTE1,293253.0,0.068,778.0,DA,0.0
2025-10-27,948.0,Increment,107.0,43.6,1860.54943,1704.0581100000002,WAUE.NWPS.COYOTE1,498682.0,-0.02625,1059567.0,DA,0.0
2025-11-10,1037.0,Decrement,128.9,13.6,770.43592,142.17032,WAUE.BEPM.BRADY2,261258.0,-0.0452,75.0,DA,0.0
2025-11-10,1037.0,Decrement,128.9,13.6,770.43592,142.17032,WAUE.BEPM.BRADY2,559375.0,0.02203,1031631.0,DA,0.0
2025-11-10,1037.0,Increment,315.8,128.8,2580.8896000000004,1071.06112,WAUE.BEPM.BRADY2,568550.0,0.03205,1223545.0,DA,0.0
2025-11-10,1037.0,Increment,315.8,128.8,2580.8896000000004,1071.06112,WAUE.BEPM.BRADY2,568039.0,0.02729,1223842.0,DA,0.0
2025-11-10,1037.0,Decrement,128.9,13.6,770.43592,142.17032,WAUE.BEPM.BRADY2,567633.0,-0.02314,1223848.0,DA,0.0
2025-11-10,1037.0,Increment,315.8,128.8,2580.8896000000004,1071.06112,WAUE.BEPM.BRADY2,566924.0,-0.02012,1224098.0,DA,0.0
2025-11-10,1037.0,Decrement,128.9,13.6,770.43592,142.17032,WAUE.BEPM.BRADY2,833573.0,-0.05065,1226253.0,DA,0.0
2025-11-10,1037.0,Decrement,128.9,13.6,770.43592,142.17032,WAUE.BEPM.BRADY2,633239.0,0.0646,1226482.0,DA,0.0
2025-12-06,354.0,Decrement,713.85,152.8,1885.23424,1986.47992,MHEB,195081.0,0.011,134673.0,DA,0.0
2025-12-06,354.0,Decrement,713.85,152.8,1885.23424,1986.47992,MHEB,395355.0,-0.0138,784508.0,DA,0.0
2025-12-06,354.0,Decrement,713.85,152.8,1885.23424,1986.47992,MHEB,613782.0,-0.0275,1227083.0,DA,0.0
2026-01-15,384.0,Decrement,107.75,29.7,-9.604979999999944,177.73545,MO.AE.CHIL2.MP,727648.0,-0.03101,1265902.0,DA,0.0
2026-02-27,492.0,Decrement,97.95,35.2,-71.06911999999998,13.773759999999978,OKGE.LES.ARBKL,587940.0,-0.0136,1227154.0,DA,0.0
2026-04-01,1455.0,Increment,343.604,98.3,-7055.290889999999,-796.5271399999998,WAUE.BEPM.AURORA,35673.0,0.04047,962.0,DA,0.0
2026-04-01,1455.0,Increment,343.604,98.3,-7055.290889999999,-796.5271399999998,WAUE.BEPM.AURORA,624198.0,0.05704,1226172.0,DA,0.0
2026-05-08,734.0,Increment,250.5,51.2,1310.7520000000002,1372.0259199999998,WFEC_ANA_ORME_9,533980.0,-0.02467,520187.0,DA,0.0
2026-05-08,113.0,Increment,415.505,273.4,13082.1845,12182.72977,CSWWELEETKA5,551136.0,-0.04285,1170652.0,DA,0.0
2026-05-08,734.0,Increment,250.5,51.2,1310.7520000000002,1372.0259199999998,WFEC_ANA_ORME_9,608957.0,0.06987,1223941.0,DA,0.0
2026-05-08,113.0,Increment,415.505,273.4,13082.1845,12182.72977,CSWWELEETKA5,727648.0,0.02364,1265902.0,DA,0.0
2021-06-13,948.0,Increment,193.0,63.6,408.78624,27.881960000000014,WAUE.NWPS.COYOTE1,678696.0,0.0157,397545.0,RT,0.0
2021-06-13,948.0,Increment,193.0,63.6,408.78624,27.881960000000014,WAUE.NWPS.COYOTE1,861492.0,0.02939,1232936.0,RT,0.0
2021-08-05,1299.0,Decrement,175.72,103.9,3964.57981,4238.478859999999,SPS.VOLT.0045,449213.0,-0.04562,407757.0,RT,0.0
2021-08-05,1299.0,Decrement,175.72,103.9,3964.57981,4238.478859999999,SPS.VOLT.0045,446404.0,-0.0105,802593.0,RT,0.0
2021-09-05,1000.0,Increment,13.058,5.8,69.46764000000002,12.38652,MIDW.KACY.ALEX,449126.0,-0.033,629.0,RT,0.0
2021-09-08,924.0,Increment,122.64,75.5,610.03611,403.39665,WAUE.MRES.WTRN,829197.0,-0.02063,1563559.0,RT,0.0
2022-04-22,1222.0,Decrement,71.61344479031864,14.4,3726.95256,3846.35952,EDE.NORTHFORK,628602.0,-0.03989,1226760.0,RT,0.0
2022-06-24,764.0,Increment,234.0,48.0,-202.44,-99.78528000000013,WR.GEEC.GT1,559155.0,-0.0205,326.0,RT,0.0
2022-08-11,1051.0,Increment,257.8,50.0,1474.27454,1876.52974,WAUE.OPPD.GRPR1,706799.0,0.02696,1535285.0,RT,0.0
2023-01-29,924.0,Decrement,778.2,8.3,-263.16642,-190.39397,WAUE.MRES.WTRN,697259.0,0.0178,1225045.0,RT,0.0
2023-03-15,1193.0,Increment,109.89586542086678,105.7,-6509.503229999999,-7677.8904699999985,SPS.GGPO.STOCKYARD5_6,607990.0,-0.0183,1313616.0,RT,0.0
2023-04-10,1438.0,Decrement,628.3242247191012,288.0,-507.4043999999999,-3757.16986,CSWS.VOLT.0145,678696.0,-0.0102,397545.0,RT,0.0
2023-05-04,221.0,Increment,310.093,185.5,2638.5954300000003,2074.61644,INDN_MWE_SMKY2,421881.0,0.0101,674.0,RT,0.0
2023-05-29,457.0,Increment,233.38,6.0,54.3138,16.70868,NPPD_GGS2,842644.0,0.10376,1825353.0,RT,0.0
2023-09-08,541.0,Decrement,113.75,108.8,112.72224000000006,-79.04895999999997,OMPA_KAW,882974.0,-0.02536,422108.0,RT,0.0
2023-09-08,541.0,Decrement,113.75,108.8,112.72224000000006,-79.04895999999997,OMPA_KAW,833234.0,0.03464,1438705.0,RT,0.0
2023-09-13,1363.0,Decrement,179.3,127.2,-210.27696,224.05344,SPS.VOLT.0105,446404.0,-0.0108,802593.0,RT,0.0
2023-10-29,221.0,Increment,224.03,105.0,5879.02226,4094.30318,INDN_MWE_SMKY2,688309.0,-0.02202,1227532.0,RT,0.0
2023-11-27,737.0,Decrement,258.07,62.6,-193.43633,-631.92871,WFEC_BLUECAN_WIND_FARM,704286.0,0.05601,1293197.0,RT,0.0
2023-11-27,737.0,Increment,216.84,98.8,2056.75402,953.21017,WFEC_BLUECAN_WIND_FARM,704286.0,0.05601,1293197.0,RT,0.0
2024-01-22,648.0,Decrement,591.75,176.5,-167.2666599999999,-2227.9964400000003,SPRM_SWCT2,530959.0,0.18258,1454.0,RT,0.0
2024-03-26,319.0,Decrement,169.5,97.4,123.71184,-1792.52336,KMEA_EMP3_GIRA7,728012.0,-0.03324,1224774.0,RT,0.0
2025-02-03,882.0,Decrement,22.5,7.199999999999999,-99.78408,-31.80012,WAUE.BEPM.LCS2,820964.0,0.02751,1536516.0,RT,0.0
